-2.0965003967285156;43.30363228008037
-2.096264362335205;43.30364789545463
-2.0960497856140137;43.3036947415533
-2.0958352088928223;43.30377281830418
-2.0955991744995117;43.303819664306594
-2.09538459777832;43.303835279632715
-2.095170021057129;43.30388212558699
-2.094998359680176;43.303944586803205
-2.0947837829589844;43.30397581738723
-2.094547748565674;43.30400704795523
-2.0944833755493164;43.30388212558699
-2.0946335792541504;43.30385089495482
-2.0948910713195796;43.30380404897648
-2.0951485633850093;43.303725972265696
-2.095341682434082;43.30367912619107
-2.0955562591552734;43.30360104931984
-2.095813751220703;43.30353858775068
-2.0960497856140137;43.30349174153166
-2.0963072776794434;43.30344489527656
-2.096414566040039;43.30338243354695
-2.096285820007324;43.30325750989518
-2.096071243286133;43.30330435629468
-2.09587812423706;43.30336681810452
-2.0957279205322266;43.30338243354695
-2.0955562591552734;43.303429279850185
-2.095341682434082;43.303429279850185
-2.0951485633850093;43.303507356942
-2.0949339866638184;43.303569818543295
-2.0947837829589844;43.30363228008037
-2.0945048332214355;43.3036947415533
-2.0943546295166016;43.30352297234835
-2.094590663909912;43.303476126117324
-2.094848155975342;43.30339804898538
-2.095041275024414;43.30333558720763
-2.0952343940734863;43.30330435629468
-2.0955348014831543;43.30322627894214
-2.095663547515869;43.303179432482466
-2.09587812423706;43.3031013549695
-2.0960497856140137;43.30305450841357
-2.096264362335205;43.302992046282846
-2.0961356163024902;43.30288273739967
-2.0958566665649414;43.30292958408796
-2.09564208984375;43.302976430740145
-2.095470428466797;43.30300766182153
-2.095320224761963;43.30307012393622
-2.095062732696533;43.30313258598672
-2.0948910713195796;43.303195047973034
-2.094740867614746;43.30324189442067
-2.094569206237793;43.3032887408322
-2.0943117141723633;43.30333558720763
